"Plugin","Plugin Name","Family","Severity","IP Address","Port","MAC Address","DNS Name","NetBIOS Name","Plugin Output","Synopsis","Description","Solution","Vulnerability Priority Rating","CVSS V2 Base Score","CVSS V3 Base Score","CPE","CVE","First Discovered","Last Observed","Cross References"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.34.3","445","00:50:56:9e:8c:28","arscaalb3lisa.usda.net","usda.net\ARSCAALB3LISA","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3165
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 25, 2022 23:02:11 UTC","Aug 25, 2022 23:02:11 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.54.103","445","34:e6:d7:3a:7e:50","arscaala3mdtimg.usda.net","usda.net\ARSCAALA3MDTIMG","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.2452
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 25, 2022 23:02:11 UTC","Aug 25, 2022 23:02:11 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.67.31","445","4c:d9:8f:c5:00:9a","arswawen3vs4.usda.net","usda.net\ARSWAWEN3VS4","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3165
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 31, 2022 02:04:23 UTC","Aug 31, 2022 02:04:23 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.83.135","445","2c:ea:7f:4b:1c:7f","arscasal3vs1.usda.net","usda.net\ARSCASAL3VS1","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3165
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 24, 2022 01:02:17 UTC","Aug 24, 2022 01:02:17 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.83.229","445","2c:ea:7f:4b:1c:7f","","usda.net\ARSCASAL3VS1","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3165
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 24, 2022 01:02:17 UTC","Aug 24, 2022 01:02:17 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.100.242","445","00:4e:01:a9:aa:d0","arswaprs3ni2.usda.net","usda.net\ARSWAPRS3NI2","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3165
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 19, 2022 02:01:56 UTC","Sep 2, 2022 02:05:14 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.100.243","445","4c:d9:8f:c5:08:84","arswaykm3vs3.usda.net","usda.net\ARSWAYKM3VS3","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3165
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 11, 2022 21:02:29 UTC","Sep 5, 2022 18:58:18 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.105.63","445","e0:07:1b:f6:a1:60","arswaykm3vs5.usda.net","usda.net\ARSWAYKM3VS5","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3165
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Sep 1, 2022 02:01:14 UTC","Sep 1, 2022 02:01:14 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.200.105.231","445","e0:07:1b:f6:a1:61","arswaykm3vs5.usda.net","usda.net\ARSWAYKM3VS5","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3165
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 10, 2022 21:03:51 UTC","Sep 5, 2022 18:58:18 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","147.49.176.153","445","2c:ea:7f:45:2a:71","","usda.net\ARSGATIF3BU-001","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.2803
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 16, 2022 18:34:06 UTC","Aug 30, 2022 18:37:08 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.9.235.8","445","00:1d:d8:02:bf:67","arsgcazu3ws301.edc.ds1.usda.gov","UNKNOWN\ARSGCAZU3WS301","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3232
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 14, 2022 04:02:06 UTC","Aug 14, 2022 04:02:06 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.1.2.10","445","","test-windows1.reddog.microsoft.com","UNKNOWN\Test-Windows1","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3165
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 14, 2022 04:02:06 UTC","Aug 14, 2022 04:02:06 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
